name	path	version	workload	weight	category	tag
821.gcc_s-huf_decompress_0011-16B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0011-16B.champsim2.zst	2	821.gcc_s	0.193548	huf_decompress_0011	"[specspeed, specint]"
821.gcc_s-huf_decompress_0011-54B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0011-54B.champsim2.zst	2	821.gcc_s	0.274194	huf_decompress_0011	"[specspeed, specint]"
821.gcc_s-huf_decompress_0011-55B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-huf_decompress_0011-55B.champsim2.zst	2	821.gcc_s	0.290323	huf_decompress_0011	"[specspeed, specint]"
821.gcc_s-lz4_0002-22B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4_0002-22B.champsim2.zst	2	821.gcc_s	0.804878	lz4_0002	"[specspeed, specint]"
821.gcc_s-lz4_0002-30B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4_0002-30B.champsim2.zst	2	821.gcc_s	0.073171	lz4_0002	"[specspeed, specint]"
821.gcc_s-lz4_0002-39B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4_0002-39B.champsim2.zst	2	821.gcc_s	0.121951	lz4_0002	"[specspeed, specint]"
821.gcc_s-lz4hc_0007-10B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0007-10B.champsim2.zst	2	821.gcc_s	0.653846	lz4hc_0007	"[specspeed, specint]"
821.gcc_s-lz4hc_0007-11B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0007-11B.champsim2.zst	2	821.gcc_s	0.230769	lz4hc_0007	"[specspeed, specint]"
821.gcc_s-lz4hc_0007-14B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0007-14B.champsim2.zst	2	821.gcc_s	0.115385	lz4hc_0007	"[specspeed, specint]"
821.gcc_s-lz4hc_0009-11B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0009-11B.champsim2.zst	2	821.gcc_s	0.24	lz4hc_0009	"[specspeed, specint]"
821.gcc_s-lz4hc_0009-12B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0009-12B.champsim2.zst	2	821.gcc_s	0.12	lz4hc_0009	"[specspeed, specint]"
821.gcc_s-lz4hc_0009-15B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0009-15B.champsim2.zst	2	821.gcc_s	0.16	lz4hc_0009	"[specspeed, specint]"
821.gcc_s-lz4hc_0009-2B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0009-2B.champsim2.zst	2	821.gcc_s	0.36	lz4hc_0009	"[specspeed, specint]"
821.gcc_s-lz4hc_0009-6B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0009-6B.champsim2.zst	2	821.gcc_s	0.12	lz4hc_0009	"[specspeed, specint]"
821.gcc_s-lz4hc_0010-13B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0010-13B.champsim2.zst	2	821.gcc_s	0.125	lz4hc_0010	"[specspeed, specint]"
821.gcc_s-lz4hc_0010-14B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0010-14B.champsim2.zst	2	821.gcc_s	0.125	lz4hc_0010	"[specspeed, specint]"
821.gcc_s-lz4hc_0010-23B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0010-23B.champsim2.zst	2	821.gcc_s	0.75	lz4hc_0010	"[specspeed, specint]"
821.gcc_s-lz4hc_0018-0B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0018-0B.champsim2.zst	2	821.gcc_s	0.5	lz4hc_0018	"[specspeed, specint]"
821.gcc_s-lz4hc_0018-11B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0018-11B.champsim2.zst	2	821.gcc_s	0.142857	lz4hc_0018	"[specspeed, specint]"
821.gcc_s-lz4hc_0018-14B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0018-14B.champsim2.zst	2	821.gcc_s	0.119048	lz4hc_0018	"[specspeed, specint]"
821.gcc_s-lz4hc_0018-20B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0018-20B.champsim2.zst	2	821.gcc_s	0.142857	lz4hc_0018	"[specspeed, specint]"
821.gcc_s-lz4hc_0018-31B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-lz4hc_0018-31B.champsim2.zst	2	821.gcc_s	0.095238	lz4hc_0018	"[specspeed, specint]"
821.gcc_s-oggenc_0001-16B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0001-16B.champsim2.zst	2	821.gcc_s	0.053571	oggenc_0001	"[specspeed, specint]"
821.gcc_s-oggenc_0001-1B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0001-1B.champsim2.zst	2	821.gcc_s	0.053571	oggenc_0001	"[specspeed, specint]"
821.gcc_s-oggenc_0001-33B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0001-33B.champsim2.zst	2	821.gcc_s	0.482143	oggenc_0001	"[specspeed, specint]"
821.gcc_s-oggenc_0001-39B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0001-39B.champsim2.zst	2	821.gcc_s	0.321429	oggenc_0001	"[specspeed, specint]"
821.gcc_s-oggenc_0001-48B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0001-48B.champsim2.zst	2	821.gcc_s	0.089286	oggenc_0001	"[specspeed, specint]"
821.gcc_s-oggenc_0008-22B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0008-22B.champsim2.zst	2	821.gcc_s	0.553846	oggenc_0008	"[specspeed, specint]"
821.gcc_s-oggenc_0008-9B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0008-9B.champsim2.zst	2	821.gcc_s	0.415385	oggenc_0008	"[specspeed, specint]"
821.gcc_s-oggenc_0012-28B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0012-28B.champsim2.zst	2	821.gcc_s	0.261538	oggenc_0012	"[specspeed, specint]"
821.gcc_s-oggenc_0012-46B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0012-46B.champsim2.zst	2	821.gcc_s	0.369231	oggenc_0012	"[specspeed, specint]"
821.gcc_s-oggenc_0012-58B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0012-58B.champsim2.zst	2	821.gcc_s	0.292308	oggenc_0012	"[specspeed, specint]"
821.gcc_s-oggenc_0017-69B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0017-69B.champsim2.zst	2	821.gcc_s	0.465753	oggenc_0017	"[specspeed, specint]"
821.gcc_s-oggenc_0017-70B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-oggenc_0017-70B.champsim2.zst	2	821.gcc_s	0.465753	oggenc_0017	"[specspeed, specint]"
821.gcc_s-scalar_boundary_0003-21B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-scalar_boundary_0003-21B.champsim2.zst	2	821.gcc_s	0.241379	scalar_boundary_0003	"[specspeed, specint]"
821.gcc_s-scalar_boundary_0003-24B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-scalar_boundary_0003-24B.champsim2.zst	2	821.gcc_s	0.62069	scalar_boundary_0003	"[specspeed, specint]"
821.gcc_s-scalar_boundary_0003-28B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-scalar_boundary_0003-28B.champsim2.zst	2	821.gcc_s	0.137931	scalar_boundary_0003	"[specspeed, specint]"
821.gcc_s-unicodeobject_0006-1B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0006-1B.champsim2.zst	2	821.gcc_s	0.051282	unicodeobject_0006	"[specspeed, specint]"
821.gcc_s-unicodeobject_0006-20B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0006-20B.champsim2.zst	2	821.gcc_s	0.102564	unicodeobject_0006	"[specspeed, specint]"
821.gcc_s-unicodeobject_0006-36B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0006-36B.champsim2.zst	2	821.gcc_s	0.794872	unicodeobject_0006	"[specspeed, specint]"
821.gcc_s-unicodeobject_0006-3B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0006-3B.champsim2.zst	2	821.gcc_s	0.051282	unicodeobject_0006	"[specspeed, specint]"
821.gcc_s-unicodeobject_0014-20B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0014-20B.champsim2.zst	2	821.gcc_s	0.470588	unicodeobject_0014	"[specspeed, specint]"
821.gcc_s-unicodeobject_0014-45B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0014-45B.champsim2.zst	2	821.gcc_s	0.5	unicodeobject_0014	"[specspeed, specint]"
821.gcc_s-unicodeobject_0015-26B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0015-26B.champsim2.zst	2	821.gcc_s	0.511111	unicodeobject_0015	"[specspeed, specint]"
821.gcc_s-unicodeobject_0015-31B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0015-31B.champsim2.zst	2	821.gcc_s	0.4	unicodeobject_0015	"[specspeed, specint]"
821.gcc_s-unicodeobject_0016-22B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0016-22B.champsim2.zst	2	821.gcc_s	0.308824	unicodeobject_0016	"[specspeed, specint]"
821.gcc_s-unicodeobject_0016-24B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0016-24B.champsim2.zst	2	821.gcc_s	0.220588	unicodeobject_0016	"[specspeed, specint]"
821.gcc_s-unicodeobject_0016-48B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0016-48B.champsim2.zst	2	821.gcc_s	0.088235	unicodeobject_0016	"[specspeed, specint]"
821.gcc_s-unicodeobject_0016-8B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-unicodeobject_0016-8B.champsim2.zst	2	821.gcc_s	0.352941	unicodeobject_0016	"[specspeed, specint]"
821.gcc_s-zstd_lazy_0019-11B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-zstd_lazy_0019-11B.champsim2.zst	2	821.gcc_s	0.45098	zstd_lazy_0019	"[specspeed, specint]"
821.gcc_s-zstd_lazy_0019-1B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-zstd_lazy_0019-1B.champsim2.zst	2	821.gcc_s	0.058824	zstd_lazy_0019	"[specspeed, specint]"
821.gcc_s-zstd_lazy_0019-3B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-zstd_lazy_0019-3B.champsim2.zst	2	821.gcc_s	0.254902	zstd_lazy_0019	"[specspeed, specint]"
821.gcc_s-zstd_lazy_0019-47B	/home/rahbera/tracezoo/champsim/version2/spec26/821.gcc_s-zstd_lazy_0019-47B.champsim2.zst	2	821.gcc_s	0.235294	zstd_lazy_0019	"[specspeed, specint]"
822.palm_s-atmos-2602B	/home/rahbera/tracezoo/champsim/version2/spec26/822.palm_s-atmos-2602B.champsim2.zst	2	822.palm_s	0.099111	atmos	"[specspeed, specfp]"
822.palm_s-atmos-35579B	/home/rahbera/tracezoo/champsim/version2/spec26/822.palm_s-atmos-35579B.champsim2.zst	2	822.palm_s	0.719045	atmos	"[specspeed, specfp]"
822.palm_s-atmos-4359B	/home/rahbera/tracezoo/champsim/version2/spec26/822.palm_s-atmos-4359B.champsim2.zst	2	822.palm_s	0.05595	atmos	"[specspeed, specfp]"
822.palm_s-atmos-6227B	/home/rahbera/tracezoo/champsim/version2/spec26/822.palm_s-atmos-6227B.champsim2.zst	2	822.palm_s	0.116807	atmos	"[specspeed, specfp]"
823.llvm_s-dagcombiner_0002-12B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0002-12B.champsim2.zst	2	823.llvm_s	0.2	dagcombiner_0002	"[specspeed, specint]"
823.llvm_s-dagcombiner_0002-14B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0002-14B.champsim2.zst	2	823.llvm_s	0.133333	dagcombiner_0002	"[specspeed, specint]"
823.llvm_s-dagcombiner_0002-1B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0002-1B.champsim2.zst	2	823.llvm_s	0.2	dagcombiner_0002	"[specspeed, specint]"
823.llvm_s-dagcombiner_0002-4B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0002-4B.champsim2.zst	2	823.llvm_s	0.066667	dagcombiner_0002	"[specspeed, specint]"
823.llvm_s-dagcombiner_0002-6B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0002-6B.champsim2.zst	2	823.llvm_s	0.4	dagcombiner_0002	"[specspeed, specint]"
823.llvm_s-dagcombiner_0006-12B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0006-12B.champsim2.zst	2	823.llvm_s	0.2	dagcombiner_0006	"[specspeed, specint]"
823.llvm_s-dagcombiner_0006-13B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0006-13B.champsim2.zst	2	823.llvm_s	0.133333	dagcombiner_0006	"[specspeed, specint]"
823.llvm_s-dagcombiner_0006-1B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0006-1B.champsim2.zst	2	823.llvm_s	0.2	dagcombiner_0006	"[specspeed, specint]"
823.llvm_s-dagcombiner_0006-4B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0006-4B.champsim2.zst	2	823.llvm_s	0.066667	dagcombiner_0006	"[specspeed, specint]"
823.llvm_s-dagcombiner_0006-6B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-dagcombiner_0006-6B.champsim2.zst	2	823.llvm_s	0.4	dagcombiner_0006	"[specspeed, specint]"
823.llvm_s-etf_inst3_0005-11B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0005-11B.champsim2.zst	2	823.llvm_s	0.3	etf_inst3_0005	"[specspeed, specint]"
823.llvm_s-etf_inst3_0005-17B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0005-17B.champsim2.zst	2	823.llvm_s	0.25	etf_inst3_0005	"[specspeed, specint]"
823.llvm_s-etf_inst3_0005-2B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0005-2B.champsim2.zst	2	823.llvm_s	0.3	etf_inst3_0005	"[specspeed, specint]"
823.llvm_s-etf_inst3_0005-7B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0005-7B.champsim2.zst	2	823.llvm_s	0.15	etf_inst3_0005	"[specspeed, specint]"
823.llvm_s-etf_inst3_0011-10B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0011-10B.champsim2.zst	2	823.llvm_s	0.315789	etf_inst3_0011	"[specspeed, specint]"
823.llvm_s-etf_inst3_0011-14B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0011-14B.champsim2.zst	2	823.llvm_s	0.052632	etf_inst3_0011	"[specspeed, specint]"
823.llvm_s-etf_inst3_0011-16B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0011-16B.champsim2.zst	2	823.llvm_s	0.210526	etf_inst3_0011	"[specspeed, specint]"
823.llvm_s-etf_inst3_0011-1B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0011-1B.champsim2.zst	2	823.llvm_s	0.315789	etf_inst3_0011	"[specspeed, specint]"
823.llvm_s-etf_inst3_0011-8B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-etf_inst3_0011-8B.champsim2.zst	2	823.llvm_s	0.105263	etf_inst3_0011	"[specspeed, specint]"
823.llvm_s-generic_cpu_exec_6_0012-14B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-generic_cpu_exec_6_0012-14B.champsim2.zst	2	823.llvm_s	0.057143	generic_cpu_exec_6_0012	"[specspeed, specint]"
823.llvm_s-generic_cpu_exec_6_0012-23B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-generic_cpu_exec_6_0012-23B.champsim2.zst	2	823.llvm_s	0.257143	generic_cpu_exec_6_0012	"[specspeed, specint]"
823.llvm_s-generic_cpu_exec_6_0012-25B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-generic_cpu_exec_6_0012-25B.champsim2.zst	2	823.llvm_s	0.171429	generic_cpu_exec_6_0012	"[specspeed, specint]"
823.llvm_s-generic_cpu_exec_6_0012-33B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-generic_cpu_exec_6_0012-33B.champsim2.zst	2	823.llvm_s	0.228571	generic_cpu_exec_6_0012	"[specspeed, specint]"
823.llvm_s-generic_cpu_exec_6_0012-7B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-generic_cpu_exec_6_0012-7B.champsim2.zst	2	823.llvm_s	0.285714	generic_cpu_exec_6_0012	"[specspeed, specint]"
823.llvm_s-gmodel_0001-14B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-gmodel_0001-14B.champsim2.zst	2	823.llvm_s	0.65	gmodel_0001	"[specspeed, specint]"
823.llvm_s-gmodel_0001-17B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-gmodel_0001-17B.champsim2.zst	2	823.llvm_s	0.05	gmodel_0001	"[specspeed, specint]"
823.llvm_s-gmodel_0001-18B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-gmodel_0001-18B.champsim2.zst	2	823.llvm_s	0.15	gmodel_0001	"[specspeed, specint]"
823.llvm_s-gmodel_0001-19B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-gmodel_0001-19B.champsim2.zst	2	823.llvm_s	0.05	gmodel_0001	"[specspeed, specint]"
823.llvm_s-gmodel_0001-1B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-gmodel_0001-1B.champsim2.zst	2	823.llvm_s	0.1	gmodel_0001	"[specspeed, specint]"
823.llvm_s-grid_tools_0008-19B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-grid_tools_0008-19B.champsim2.zst	2	823.llvm_s	0.155556	grid_tools_0008	"[specspeed, specint]"
823.llvm_s-grid_tools_0008-28B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-grid_tools_0008-28B.champsim2.zst	2	823.llvm_s	0.177778	grid_tools_0008	"[specspeed, specint]"
823.llvm_s-grid_tools_0008-42B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-grid_tools_0008-42B.champsim2.zst	2	823.llvm_s	0.355556	grid_tools_0008	"[specspeed, specint]"
823.llvm_s-grid_tools_0008-6B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-grid_tools_0008-6B.champsim2.zst	2	823.llvm_s	0.266667	grid_tools_0008	"[specspeed, specint]"
823.llvm_s-grid_tools_dof_handlers_0009-11B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-grid_tools_dof_handlers_0009-11B.champsim2.zst	2	823.llvm_s	0.380952	grid_tools_dof_handlers_0009	"[specspeed, specint]"
823.llvm_s-grid_tools_dof_handlers_0009-18B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-grid_tools_dof_handlers_0009-18B.champsim2.zst	2	823.llvm_s	0.285714	grid_tools_dof_handlers_0009	"[specspeed, specint]"
823.llvm_s-grid_tools_dof_handlers_0009-3B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-grid_tools_dof_handlers_0009-3B.champsim2.zst	2	823.llvm_s	0.285714	grid_tools_dof_handlers_0009	"[specspeed, specint]"
823.llvm_s-insn_recog_0005-10B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-insn_recog_0005-10B.champsim2.zst	2	823.llvm_s	0.178571	insn_recog_0005	"[specspeed, specint]"
823.llvm_s-insn_recog_0005-14B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-insn_recog_0005-14B.champsim2.zst	2	823.llvm_s	0.107143	insn_recog_0005	"[specspeed, specint]"
823.llvm_s-insn_recog_0005-15B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-insn_recog_0005-15B.champsim2.zst	2	823.llvm_s	0.178571	insn_recog_0005	"[specspeed, specint]"
823.llvm_s-insn_recog_0005-26B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-insn_recog_0005-26B.champsim2.zst	2	823.llvm_s	0.214286	insn_recog_0005	"[specspeed, specint]"
823.llvm_s-insn_recog_0005-7B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-insn_recog_0005-7B.champsim2.zst	2	823.llvm_s	0.321429	insn_recog_0005	"[specspeed, specint]"
823.llvm_s-inst_constrs_3_0017-18B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-inst_constrs_3_0017-18B.champsim2.zst	2	823.llvm_s	0.322581	inst_constrs_3_0017	"[specspeed, specint]"
823.llvm_s-inst_constrs_3_0017-23B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-inst_constrs_3_0017-23B.champsim2.zst	2	823.llvm_s	0.096774	inst_constrs_3_0017	"[specspeed, specint]"
823.llvm_s-inst_constrs_3_0017-27B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-inst_constrs_3_0017-27B.champsim2.zst	2	823.llvm_s	0.064516	inst_constrs_3_0017	"[specspeed, specint]"
823.llvm_s-inst_constrs_3_0017-35B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-inst_constrs_3_0017-35B.champsim2.zst	2	823.llvm_s	0.241935	inst_constrs_3_0017	"[specspeed, specint]"
823.llvm_s-inst_constrs_3_0017-55B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-inst_constrs_3_0017-55B.champsim2.zst	2	823.llvm_s	0.274194	inst_constrs_3_0017	"[specspeed, specint]"
823.llvm_s-matrix_free_0013-15B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-matrix_free_0013-15B.champsim2.zst	2	823.llvm_s	0.3125	matrix_free_0013	"[specspeed, specint]"
823.llvm_s-matrix_free_0013-1B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-matrix_free_0013-1B.champsim2.zst	2	823.llvm_s	0.3125	matrix_free_0013	"[specspeed, specint]"
823.llvm_s-matrix_free_0013-7B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-matrix_free_0013-7B.champsim2.zst	2	823.llvm_s	0.375	matrix_free_0013	"[specspeed, specint]"
823.llvm_s-matrix_free_0019-11B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-matrix_free_0019-11B.champsim2.zst	2	823.llvm_s	0.125	matrix_free_0019	"[specspeed, specint]"
823.llvm_s-matrix_free_0019-13B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-matrix_free_0019-13B.champsim2.zst	2	823.llvm_s	0.25	matrix_free_0019	"[specspeed, specint]"
823.llvm_s-matrix_free_0019-1B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-matrix_free_0019-1B.champsim2.zst	2	823.llvm_s	0.3125	matrix_free_0019	"[specspeed, specint]"
823.llvm_s-matrix_free_0019-7B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-matrix_free_0019-7B.champsim2.zst	2	823.llvm_s	0.3125	matrix_free_0019	"[specspeed, specint]"
823.llvm_s-modelsmodule_0004-19B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0004-19B.champsim2.zst	2	823.llvm_s	0.068182	modelsmodule_0004	"[specspeed, specint]"
823.llvm_s-modelsmodule_0004-24B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0004-24B.champsim2.zst	2	823.llvm_s	0.340909	modelsmodule_0004	"[specspeed, specint]"
823.llvm_s-modelsmodule_0004-36B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0004-36B.champsim2.zst	2	823.llvm_s	0.295455	modelsmodule_0004	"[specspeed, specint]"
823.llvm_s-modelsmodule_0004-5B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0004-5B.champsim2.zst	2	823.llvm_s	0.295455	modelsmodule_0004	"[specspeed, specint]"
823.llvm_s-modelsmodule_0010-14B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0010-14B.champsim2.zst	2	823.llvm_s	0.090909	modelsmodule_0010	"[specspeed, specint]"
823.llvm_s-modelsmodule_0010-19B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0010-19B.champsim2.zst	2	823.llvm_s	0.068182	modelsmodule_0010	"[specspeed, specint]"
823.llvm_s-modelsmodule_0010-23B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0010-23B.champsim2.zst	2	823.llvm_s	0.25	modelsmodule_0010	"[specspeed, specint]"
823.llvm_s-modelsmodule_0010-36B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0010-36B.champsim2.zst	2	823.llvm_s	0.295455	modelsmodule_0010	"[specspeed, specint]"
823.llvm_s-modelsmodule_0010-5B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0010-5B.champsim2.zst	2	823.llvm_s	0.295455	modelsmodule_0010	"[specspeed, specint]"
823.llvm_s-modelsmodule_0016-19B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0016-19B.champsim2.zst	2	823.llvm_s	0.136364	modelsmodule_0016	"[specspeed, specint]"
823.llvm_s-modelsmodule_0016-29B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0016-29B.champsim2.zst	2	823.llvm_s	0.272727	modelsmodule_0016	"[specspeed, specint]"
823.llvm_s-modelsmodule_0016-38B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0016-38B.champsim2.zst	2	823.llvm_s	0.295455	modelsmodule_0016	"[specspeed, specint]"
823.llvm_s-modelsmodule_0016-5B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-modelsmodule_0016-5B.champsim2.zst	2	823.llvm_s	0.295455	modelsmodule_0016	"[specspeed, specint]"
823.llvm_s-particle_handler_0015-13B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-particle_handler_0015-13B.champsim2.zst	2	823.llvm_s	0.266667	particle_handler_0015	"[specspeed, specint]"
823.llvm_s-particle_handler_0015-3B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-particle_handler_0015-3B.champsim2.zst	2	823.llvm_s	0.266667	particle_handler_0015	"[specspeed, specint]"
823.llvm_s-particle_handler_0015-5B	/home/rahbera/tracezoo/champsim/version2/spec26/823.llvm_s-particle_handler_0015-5B.champsim2.zst	2	823.llvm_s	0.466667	particle_handler_0015	"[specspeed, specint]"
